rank,finalWorth,age,selfMade,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,gdp_country,category,country,gender,nBillionaires,totalWealth,meanWealth,state,totalWealthCat,meanWealthCat
56,25500,74,True,1948,4,17,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Energy,Indonesia,M,25,123900.0,4956.0,,453500,4535.0
57,25300,78,True,1944,9,30,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Florida,1605100,4314.784946236559
58,25200,51,True,1972,3,8,114.52,-1.9,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818,421142267938,Metals & Mining,United Arab Emirates,M,17,99400.0,5847.058823529412,,446800,6037.8378378378375
59,24600,56,False,1966,5,9,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Automotive,Germany,M,102,462100.0,4530.392156862745,,525300,7195.890410958904
60,24400,52,False,1970,4,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,F,754,4575100.0,6067.771883289125,Washington,1877900,5980.573248407643
61,24200,82,False,1941,1,1,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Finance & Investments,Indonesia,M,25,123900.0,4956.0,,1605100,4314.784946236559
62,23700,62,True,1961,1,3,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Metals & Mining,Russia,M,79,351000.0,4443.037974683544,,446800,6037.8378378378375
63,23500,58,True,1964,9,10,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
64,23400,80,True,1942,8,11,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
65,23100,80,False,1943,1,1,131.91,2.6,88.5,101.4,80.0,18.2,34.0,18952038,-35.675147,-71.542969,282318159745,Metals & Mining,Chile,F,6,36400.0,6066.666666666667,,446800,6037.8378378378375
65,23100,83,False,1939,10,2,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Manufacturing,Indonesia,M,25,123900.0,4956.0,,1019000,3145.061728395062
67,22900,70,True,1953,1,1,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Manufacturing,United Kingdom,M,82,370700.0,4520.731707317073,,1019000,3145.061728395062
68,22600,81,False,1941,5,11,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
69,22400,65,True,1957,8,11,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Telecom,Japan,M,38,146800.0,3863.157894736842,,203500,6564.5161290322585
70,22100,66,True,1956,5,7,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Metals & Mining,Russia,M,79,351000.0,4443.037974683544,,446800,6037.8378378378375
71,22000,52,False,1970,9,18,110.05,1.1,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749,2715518274227,Food & Beverage,France,M,35,499500.0,14271.42857142857,,957200,4515.094339622641
72,21600,61,False,1961,12,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,F,754,4575100.0,6067.771883289125,Massachusetts,1605100,4314.784946236559
72,21600,67,True,1955,8,11,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Energy,Russia,M,79,351000.0,4443.037974683544,,453500,4535.0
74,21200,36,False,1986,9,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Illinois,1698800,6386.466165413533
74,21200,52,True,1970,10,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Service,China,M,523,1805500.0,3452.1988527724666,,173400,3271.698113207547
76,21100,60,True,1963,2,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
77,21000,90,False,1933,3,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,New York,1698800,6386.466165413533
77,21000,77,True,1945,6,10,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Manufacturing,Japan,M,38,146800.0,3863.157894736842,,1019000,3145.061728395062
79,20900,57,True,1965,9,26,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Metals & Mining,Russia,M,79,351000.0,4443.037974683544,,446800,6037.8378378378375
80,20500,72,True,1950,9,1,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Energy,Russia,M,79,351000.0,4443.037974683544,,453500,4535.0
81,20200,84,True,1938,8,12,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Healthcare,United States,M,754,4575100.0,6067.771883289125,Tennessee,643200,3200.0
82,19600,61,True,1961,11,18,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Metals & Mining,Australia,M,43,173500.0,4034.883720930232,,446800,6037.8378378378375
83,19100,73,True,1949,8,8,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Connecticut,1605100,4314.784946236559
84,19000,59,True,1963,6,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
84,19000,55,True,1968,3,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Metals & Mining,China,M,523,1805500.0,3452.1988527724666,,446800,6037.8378378378375
86,18900,72,False,1950,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38964,43.7384176,7.4246158,7184844193,Diversified,Monaco,M,17,68000.0,4000.0,,905200,4840.641711229947
86,18900,57,True,1965,4,17,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
88,18700,57,True,1966,2,15,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
89,18500,77,True,1945,12,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Oklahoma,453500,4535.0
89,18500,65,True,1957,9,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Florida,1605100,4314.784946236559
89,18500,70,True,1952,11,9,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Energy,Russia,M,79,351000.0,4443.037974683544,,453500,4535.0
92,18000,61,True,1962,1,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Michigan,1605100,4314.784946236559
93,17700,72,False,1950,6,15,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Metals & Mining,United Kingdom,M,82,370700.0,4520.731707317073,,446800,6037.8378378378375
94,17500,66,True,1956,6,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Connecticut,1605100,4314.784946236559
94,17500,87,True,1936,2,16,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Florida,1605100,4314.784946236559
94,17500,73,False,1950,3,20,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Metals & Mining,India,F,157,628700.0,4004.458598726115,,446800,6037.8378378378375
97,17400,90,True,1932,5,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,California,657400,3406.2176165803107
97,17400,83,True,1940,1,22,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Wisconsin,1698800,6386.466165413533
99,17100,92,False,1931,3,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Media & Entertainment,United States,M,754,4575100.0,6067.771883289125,New York,427500,4697.802197802198
100,16700,70,False,1953,1,1,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,F,78,409900.0,5255.128205128205,,1605100,4314.784946236559
101,16500,72,False,1951,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Fashion & Retail,Germany,M,102,462100.0,4530.392156862745,,1698800,6386.466165413533
101,16500,55,False,1967,7,4,116.48,2.8,64.1,100.7,79.0,14.9,46.1,10669709,49.817492,15.472962,246489245495,Finance & Investments,Czech Republic,F,7,42800.0,6114.285714285715,,1605100,4314.784946236559
103,16300,72,True,1951,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
104,16200,75,False,1947,10,4,110.51,1.8,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,530832908738,Fashion & Retail,Sweden,M,26,90900.0,3496.153846153846,,1698800,6386.466165413533
104,16200,67,True,1955,4,27,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
106,16000,55,True,1968,3,18,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
107,15900,67,True,1956,1,19,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
108,15800,0,False,0,0,0,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Fashion & Retail,Germany,M,102,462100.0,4530.392156862745,,1698800,6386.466165413533
108,15800,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Fashion & Retail,,F,0,,,,1698800,6386.466165413533
108,15800,83,True,1939,8,26,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Food & Beverage,Switzerland,M,78,409900.0,5255.128205128205,,957200,4515.094339622641
108,15800,76,False,1946,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Real Estate,Hong Kong,M,68,321500.0,4727.941176470588,,657400,3406.2176165803107
112,15600,67,True,1955,10,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
113,15500,45,True,1978,3,10,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
114,15300,68,True,1955,1,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Fashion & Retail,India,M,157,628700.0,4004.458598726115,,1698800,6386.466165413533
115,15200,56,True,1967,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
116,14900,83,False,1939,4,19,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Diversified,Thailand,M,28,100700.0,3596.4285714285716,,905200,4840.641711229947
116,14900,81,True,1941,11,13,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Oklahoma,1698800,6386.466165413533
118,14800,78,True,1944,5,2,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Food & Beverage,Thailand,M,28,100700.0,3596.4285714285716,,957200,4515.094339622641
119,14700,68,False,1954,6,30,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Food & Beverage,United Kingdom,F,82,370700.0,4520.731707317073,,957200,4515.094339622641
120,14600,60,True,1962,5,22,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
121,14500,59,True,1964,3,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
122,14400,69,True,1953,9,9,0.0,0.0,10.1,104.2,71.6,14.8,31.6,33580650,41.377491,64.585262,57921286440,Metals & Mining,Uzbekistan,M,1,14400.0,14400.0,,446800,6037.8378378378375
123,14300,95,True,1927,6,27,114.41,0.6,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,372062527489,Manufacturing,Singapore,M,46,138000.0,3000.0,,1019000,3145.061728395062
124,14200,55,False,1967,6,14,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Diversified,India,M,157,628700.0,4004.458598726115,,905200,4840.641711229947
124,14200,65,True,1957,4,10,267.51,11.4,10.2,84.7,54.3,1.5,34.8,200963599,9.081999,8.675277,448120428859,Manufacturing,Nigeria,M,3,28500.0,9500.0,,1019000,3145.061728395062
126,14100,93,False,1929,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Real Estate,Hong Kong,F,68,321500.0,4727.941176470588,,657400,3406.2176165803107
127,14000,67,False,1955,10,2,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Diversified,United Kingdom,M,82,370700.0,4520.731707317073,,905200,4840.641711229947
128,13900,57,True,1965,9,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
128,13900,94,True,1929,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Gambling & Casinos,Hong Kong,M,68,321500.0,4727.941176470588,,120500,4820.0
130,13700,78,True,1945,2,1,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Logistics,United Kingdom,M,82,370700.0,4520.731707317073,,239500,5987.5
130,13700,76,True,1947,3,2,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Construction & Engineering,United States,F,754,4575100.0,6067.771883289125,Wisconsin,118500,2633.3333333333335
130,13700,47,True,1976,2,24,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
133,13300,80,True,1942,10,13,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,M,754,4575100.0,6067.771883289125,Texas,134500,3448.7179487179487
133,13300,80,False,1942,7,29,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Oklahoma,453500,4535.0
133,13300,71,True,1951,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Real Estate,Hong Kong,M,68,321500.0,4727.941176470588,,657400,3406.2176165803107
136,13200,60,True,1962,12,28,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
137,13100,90,True,1933,3,3,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Real Estate,Australia,M,43,173500.0,4034.883720930232,,657400,3406.2176165803107
138,12900,64,True,1959,3,15,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Finance & Investments,India,M,157,628700.0,4004.458598726115,,1605100,4314.784946236559
138,12900,75,True,1947,7,29,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,M,754,4575100.0,6067.771883289125,Texas,134500,3448.7179487179487
140,12600,58,True,1964,4,21,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Energy,United Kingdom,M,82,370700.0,4520.731707317073,,453500,4535.0
141,12300,57,True,1965,7,12,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Energy,Thailand,M,28,100700.0,3596.4285714285716,,453500,4535.0
142,12200,50,True,1973,2,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Metals & Mining,China,M,523,1805500.0,3452.1988527724666,,446800,6037.8378378378375
142,12200,69,True,1953,10,8,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
144,12100,72,True,1950,7,18,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Automotive,United States,M,754,4575100.0,6067.771883289125,Florida,525300,7195.890410958904
145,12000,59,False,1963,11,6,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,F,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
146,11800,99,True,1923,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Diversified,Hong Kong,M,68,321500.0,4727.941176470588,,905200,4840.641711229947
147,11600,82,True,1940,5,10,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,New York,657400,3406.2176165803107
148,11500,38,True,1984,10,10,114.52,-1.9,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818,421142267938,Technology,United Arab Emirates,M,17,99400.0,5847.058823529412,,1877900,5980.573248407643
148,11500,73,True,1950,2,16,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Healthcare,Germany,M,102,462100.0,4530.392156862745,,643200,3200.0
148,11500,73,True,1950,2,16,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Healthcare,Germany,M,102,462100.0,4530.392156862745,,643200,3200.0
151,11400,59,True,1964,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
151,11400,50,True,1972,7,21,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Pennsylvania,1698800,6386.466165413533
153,11300,74,True,1948,9,30,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
153,11300,69,True,1953,9,8,108.15,0.8,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612,395098666122,Manufacturing,Israel,M,26,72500.0,2788.4615384615386,,1019000,3145.061728395062
153,11300,62,False,1960,4,11,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Manufacturing,Australia,M,43,173500.0,4034.883720930232,,1019000,3145.061728395062
153,11300,57,True,1965,5,3,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
157,11100,88,True,1934,7,11,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Fashion & Retail,Italy,M,55,156900.0,2852.7272727272725,,1698800,6386.466165413533
157,11100,72,False,1950,6,1,158.93,4.1,22.4,100.9,63.9,27.5,29.2,58558270,-30.559482,22.937506,351431649241,Fashion & Retail,South Africa,M,5,25600.0,5120.0,,1698800,6386.466165413533
159,11000,58,True,1965,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,Hong Kong,M,68,321500.0,4727.941176470588,,1605100,4314.784946236559
159,11000,51,True,1972,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
161,10900,83,False,1939,12,28,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Colorado,1605100,4314.784946236559
161,10900,85,True,1937,6,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,F,754,4575100.0,6067.771883289125,Oklahoma,1698800,6386.466165413533
161,10900,67,False,1955,10,19,141.54,3.6,40.2,105.8,75.0,13.1,55.1,126014024,23.634501,-102.552784,1258286717125,Fashion & Retail,Mexico,M,13,165700.0,12746.153846153846,,1698800,6386.466165413533
164,10700,93,False,1929,8,5,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Media & Entertainment,United States,M,754,4575100.0,6067.771883289125,New York,427500,4697.802197802198
165,10600,81,True,1941,6,5,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,M,754,4575100.0,6067.771883289125,Massachusetts,134500,3448.7179487179487
165,10600,73,True,1950,1,1,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Food & Beverage,Brazil,M,44,104800.0,2381.818181818182,,957200,4515.094339622641
167,10500,57,True,1966,3,12,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Finance & Investments,Russia,M,79,351000.0,4443.037974683544,,1605100,4314.784946236559
167,10500,39,True,1984,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Fashion & Retail,China,M,523,1805500.0,3452.1988527724666,,1698800,6386.466165413533
167,10500,45,True,1977,9,10,114.52,-1.9,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818,421142267938,Finance & Investments,United Arab Emirates,M,17,99400.0,5847.058823529412,,1605100,4314.784946236559
170,10300,70,True,1952,11,29,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Texas,1605100,4314.784946236559
171,10200,43,True,1979,11,17,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Technology,Australia,M,43,173500.0,4034.883720930232,,1877900,5980.573248407643
171,10200,60,False,1962,8,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Healthcare,United States,M,754,4575100.0,6067.771883289125,Indiana,643200,3200.0
171,10200,82,True,1940,9,21,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Nevada,1877900,5980.573248407643
171,10200,64,True,1959,3,5,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Texas,453500,4535.0
171,10200,74,True,1948,10,13,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Manufacturing,Russia,M,79,351000.0,4443.037974683544,,1019000,3145.061728395062
171,10200,41,True,1982,3,19,114.41,0.6,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,372062527489,Technology,Singapore,M,46,138000.0,3000.0,,1877900,5980.573248407643
171,10200,58,False,1964,10,19,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Automotive,Germany,M,102,462100.0,4530.392156862745,,525300,7195.890410958904
171,10200,74,False,1949,2,8,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,F,754,4575100.0,6067.771883289125,Wyoming,1698800,6386.466165413533
179,10100,43,True,1979,12,17,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Technology,Australia,M,43,173500.0,4034.883720930232,,1877900,5980.573248407643
179,10100,81,False,1941,8,12,121.46,0.7,45.1,105.3,76.0,12.0,38.7,32447385,4.210484,101.975766,364701517788,Diversified,Malaysia,M,11,33100.0,3009.090909090909,,905200,4840.641711229947
179,10100,59,True,1964,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Real Estate,China,F,523,1805500.0,3452.1988527724666,,657400,3406.2176165803107
182,10000,85,True,1938,3,8,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Texas,453500,4535.0
183,9900,74,True,1948,6,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Service,China,M,523,1805500.0,3452.1988527724666,,173400,3271.698113207547
184,9800,74,True,1949,1,10,114.52,-1.9,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818,421142267938,Diversified,United Arab Emirates,M,17,99400.0,5847.058823529412,,905200,4840.641711229947
184,9800,80,False,1943,1,29,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Fashion & Retail,Switzerland,M,78,409900.0,5255.128205128205,,1698800,6386.466165413533
184,9800,51,False,1971,8,10,110.05,1.1,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749,2715518274227,Logistics,France,M,35,499500.0,14271.42857142857,,239500,5987.5
